image_name,image_format,file_size,size,location,angle,white_percent,object_percentage,is_deviation,blur_value,image_brightness,contrast,blank_percentage,blank_background_color,create_time,proba,label
101729,jpg,36,"(800, 800)","(308, 31, 189, 737)",1.775,"(0.039, 0.04, 0.385, 0.379)",0.218,"(0.003, False)",182,168.485,48.421,0.001,253,2019/11/8,1,0
10175,jpg,77,"(400, 400)","(124, 22, 151, 357)",0.573,"(0.055, 0.052, 0.31, 0.312)",0.337,"(0.002, False)",312,112.498,78.276,0.64,254,2019/11/8,1,0
10176,jpg,73,"(400, 400)","(135, 44, 124, 310)",0.188,"(0.11, 0.115, 0.338, 0.352)",0.24,"(0.008, False)",467,156.473,92.983,0.64,254,2019/11/8,1,0
101769,jpg,86,"(800, 800)","(125, 133, 572, 512)",0,"(0.166, 0.194, 0.156, 0.129)",0.458,"(0.019, False)",193,201.403,79.798,0.001,254,2019/11/8,1,0
10177,jpg,88,"(400, 400)","(44, 65, 300, 314)",1.569,"(0.163, 0.052, 0.11, 0.14)",0.589,"(0.057, True)",737,191.871,174.369,0.64,254,2019/11/8,1,1
10178,jpg,91,"(400, 400)","(63, 88, 240, 298)",0.816,"(0.22, 0.035, 0.158, 0.242)",0.447,"(0.102, True)",664,210.522,143.037,0.64,254,2019/11/8,1,0
101782,jpg,88,"(800, 800)","(126, 78, 544, 641)",0,"(0.098, 0.101, 0.158, 0.163)",0.545,"(0.003, False)",699,169.374,145.897,0.001,254,2019/11/8,1,1
101788,jpg,87,"(800, 800)","(127, 79, 544, 640)",0,"(0.099, 0.101, 0.159, 0.161)",0.544,"(0.002, False)",795,151.235,167.468,0.001,254,2019/11/8,1,1
10179,jpg,80,"(400, 400)","(71, 118, 257, 265)",0.61,"(0.295, 0.043, 0.177, 0.18)",0.426,"(0.126, True)",683,221.587,137.187,0.64,254,2019/11/8,1,0
101791,jpg,56,"(800, 800)","(236, 51, 332, 710)",0,"(0.064, 0.049, 0.295, 0.29)",0.368,"(0.008, False)",445,168.228,132.37,0.001,253,2019/11/8,1,0
101796,jpg,63,"(800, 800)","(227, 39, 346, 723)",0.157,"(0.049, 0.048, 0.284, 0.284)",0.391,"(0.001, False)",1264,167.753,273.235,0.001,253,2019/11/8,1,0
10180,jpg,45,"(400, 400)","(164, 43, 64, 316)",0,"(0.107, 0.102, 0.41, 0.43)",0.126,"(0.01, False)",278,215.637,53.271,0.64,254,2019/11/8,1,0
101801,jpg,63,"(800, 800)","(205, 44, 388, 712)",0,"(0.055, 0.055, 0.256, 0.259)",0.432,"(0.001, False)",815,182.925,201.95,0.001,253,2019/11/8,1,0
101803,jpg,49,"(800, 800)","(220, 49, 344, 699)",1.21,"(0.061, 0.065, 0.275, 0.295)",0.376,"(0.01, False)",287,143.759,79.296,0.001,253,2019/11/8,1,0
101806,jpg,50,"(800, 800)","(222, 43, 355, 715)",0.087,"(0.054, 0.052, 0.278, 0.279)",0.397,"(0.001, False)",264,139.107,81.416,0.001,253,2019/11/8,1,0
10181,jpg,77,"(400, 400)","(102, 54, 211, 270)",0.462,"(0.135, 0.19, 0.255, 0.217)",0.356,"(0.033, False)",1182,193.906,244.298,0.64,254,2019/11/8,1,0
101814,jpg,56,"(800, 800)","(247, 44, 309, 715)",0,"(0.055, 0.051, 0.309, 0.305)",0.345,"(0.003, False)",1202,215.222,275.036,0.001,253,2019/11/8,1,0
101816,jpg,56,"(800, 800)","(239, 37, 321, 726)",0.607,"(0.046, 0.046, 0.299, 0.3)",0.364,"(0.001, False)",1244,205.106,279.09,0.001,253,2019/11/8,1,0
10183,jpg,56,"(400, 400)","(70, 72, 248, 276)",0.634,"(0.18, 0.13, 0.175, 0.205)",0.428,"(0.029, False)",544,160.805,184.779,0.64,254,2019/11/8,1,0
10184,jpg,91,"(400, 400)","(78, 51, 262, 306)",0.774,"(0.128, 0.107, 0.195, 0.15)",0.501,"(0.025, False)",560,234.225,154.204,0.64,254,2019/11/8,1,0
101846,jpg,36,"(500, 500)","(197, 43, 106, 426)",0.289,"(0.086, 0.062, 0.394, 0.394)",0.181,"(0.012, False)",312,170.766,69.085,0.001,254,2019/11/8,1,0
10185,jpg,58,"(400, 400)","(89, 97, 222, 236)",2.579,"(0.242, 0.168, 0.223, 0.223)",0.327,"(0.037, False)",320,227.17,105.042,0.64,254,2019/11/8,1,0
101852,jpg,69,"(800, 800)","(192, 128, 435, 549)",0,"(0.16, 0.154, 0.24, 0.216)",0.373,"(0.012, False)",691,161.634,137.81,0.001,254,2019/11/8,1,1
101860,jpg,42,"(800, 800)","(246, 44, 321, 712)",0,"(0.055, 0.055, 0.307, 0.291)",0.357,"(0.008, False)",345,214.246,80.761,0.001,253,2019/11/8,1,0
101870,jpg,87,"(800, 800)","(151, 81, 508, 639)",1.15,"(0.101, 0.1, 0.189, 0.176)",0.507,"(0.006, False)",678,233.133,140.201,0.001,254,2019/11/8,1,1
101873,jpg,87,"(800, 800)","(149, 80, 507, 640)",1.18,"(0.1, 0.1, 0.186, 0.18)",0.507,"(0.003, False)",690,233.027,143.023,0.001,254,2019/11/8,1,1
101876,jpg,83,"(800, 800)","(135, 92, 530, 616)",0,"(0.115, 0.115, 0.169, 0.169)",0.51,"(0.0, False)",715,232.511,154.722,0.001,254,2019/11/8,1,1
101877,jpg,98,"(800, 800)","(118, 66, 569, 669)",0,"(0.083, 0.081, 0.147, 0.141)",0.595,"(0.003, False)",1123,199.603,228.616,0.001,254,2019/11/8,1,1
101878,jpg,96,"(800, 800)","(124, 88, 554, 625)",0,"(0.11, 0.109, 0.155, 0.152)",0.541,"(0.001, False)",958,211.126,211.942,0.001,254,2019/11/8,1,1
101882,jpg,82,"(800, 800)","(153, 87, 494, 626)",0,"(0.109, 0.109, 0.191, 0.191)",0.483,"(0.0, False)",2647,182.405,542.977,0.001,254,2019/11/8,1,1
101883,jpg,102,"(800, 800)","(112, 69, 576, 663)",0,"(0.086, 0.085, 0.14, 0.14)",0.597,"(0.001, False)",1892,124.708,393.484,0.001,254,2019/11/8,1,1
101884,jpg,99,"(800, 800)","(150, 127, 591, 576)",1.088,"(0.159, 0.121, 0.188, 0.074)",0.532,"(0.06, True)",1159,237.392,279.815,0.001,254,2019/11/8,1,1
101885,jpg,98,"(800, 800)","(124, 88, 554, 625)",0,"(0.11, 0.109, 0.155, 0.152)",0.541,"(0.001, False)",907,211.148,205.565,0.001,254,2019/11/8,1,1
101886,jpg,68,"(800, 800)","(150, 128, 591, 576)",0,"(0.16, 0.12, 0.188, 0.074)",0.532,"(0.06, True)",1093,233.463,247.086,0.001,254,2019/11/8,1,1
101888,jpg,96,"(800, 800)","(158, 83, 488, 635)",0.504,"(0.104, 0.102, 0.198, 0.193)",0.484,"(0.003, False)",780,217.523,161.18,0.001,254,2019/11/8,1,1
101889,jpg,93,"(800, 800)","(170, 85, 456, 629)",3.712,"(0.106, 0.107, 0.212, 0.217)",0.448,"(0.003, False)",1514,196.376,313.783,0.001,254,2019/11/8,1,1
101890,jpg,70,"(800, 800)","(46, 175, 708, 553)",3.576,"(0.219, 0.09, 0.058, 0.058)",0.612,"(0.064, True)",1297,210.116,256.944,0.001,254,2019/11/8,1,1
101891,jpg,92,"(800, 800)","(158, 83, 488, 635)",0.507,"(0.104, 0.102, 0.198, 0.193)",0.484,"(0.003, False)",811,217.619,164.895,0.001,254,2019/11/8,1,1
101892,jpg,99,"(800, 800)","(104, 89, 595, 612)",0,"(0.111, 0.124, 0.13, 0.126)",0.569,"(0.007, False)",1287,153.12,279.246,0.001,254,2019/11/8,1,1
101893,jpg,77,"(800, 800)","(117, 91, 574, 616)",0.541,"(0.114, 0.116, 0.146, 0.136)",0.552,"(0.005, False)",780,227.064,178.036,0.001,254,2019/11/8,1,1
101897,jpg,86,"(800, 800)","(106, 93, 585, 594)",0,"(0.116, 0.141, 0.133, 0.136)",0.543,"(0.013, False)",1486,178.248,371.33,0.001,254,2019/11/8,1,1
101901,jpg,85,"(800, 800)","(88, 60, 624, 681)",0,"(0.075, 0.074, 0.11, 0.11)",0.664,"(0.001, False)",1190,152.184,270.205,0.001,254,2019/11/8,1,1
101904,jpg,84,"(800, 800)","(81, 56, 625, 688)",0,"(0.07, 0.07, 0.101, 0.117)",0.672,"(0.008, False)",1906,114.101,392.201,0.001,254,2019/11/8,1,1
101908,jpg,91,"(800, 800)","(99, 76, 603, 648)",0,"(0.095, 0.095, 0.124, 0.122)",0.611,"(0.001, False)",1433,82.511,298.587,0.001,254,2019/11/8,1,1
101909,jpg,91,"(800, 800)","(98, 74, 605, 655)",0,"(0.092, 0.089, 0.122, 0.121)",0.619,"(0.002, False)",1270,90.983,272.1,0.001,254,2019/11/8,1,1
101910,jpg,85,"(800, 800)","(75, 90, 640, 619)",0,"(0.113, 0.114, 0.094, 0.106)",0.619,"(0.006, False)",916,203.706,210.933,0.001,254,2019/11/8,1,1
101916,jpg,38,"(800, 800)","(304, 30, 191, 740)",0,"(0.037, 0.037, 0.38, 0.381)",0.221,"(0.001, False)",378,174.203,90.698,0.001,253,2019/11/8,1,0
101943,jpg,86,"(800, 800)","(106, 93, 585, 594)",0,"(0.116, 0.141, 0.133, 0.136)",0.543,"(0.013, False)",1486,178.248,371.33,0.001,254,2019/11/8,1,1
101944,jpg,100,"(800, 800)","(105, 97, 591, 607)",0.277,"(0.121, 0.12, 0.131, 0.13)",0.561,"(0.001, False)",1430,178.942,285.022,0.001,254,2019/11/8,1,1
101946,jpg,100,"(800, 800)","(105, 97, 591, 607)",0.277,"(0.121, 0.12, 0.131, 0.13)",0.561,"(0.001, False)",1430,178.942,285.022,0.001,254,2019/11/8,1,1
101947,jpg,89,"(800, 800)","(75, 112, 652, 580)",0.329,"(0.14, 0.135, 0.094, 0.091)",0.591,"(0.003, False)",474,183.278,121.085,0.001,254,2019/11/8,1,1
101948,jpg,97,"(800, 800)","(116, 91, 575, 616)",0.541,"(0.114, 0.116, 0.145, 0.136)",0.553,"(0.005, False)",773,227.059,176.659,0.001,254,2019/11/8,1,1
102,jpg,91,"(800, 800)","(126, 36, 533, 727)",0,"(0.045, 0.046, 0.158, 0.176)",0.605,"(0.009, False)",207,187.12,122.425,0.726,254,2019/11/8,1,0
102002,jpg,39,"(800, 800)","(326, 36, 207, 729)",3.219,"(0.045, 0.044, 0.407, 0.334)",0.236,"(0.037, False)",126,203.463,33.339,0.001,253,2019/11/8,1,0
102003,jpg,44,"(800, 800)","(179, 49, 460, 717)",2.712,"(0.061, 0.043, 0.224, 0.201)",0.515,"(0.015, False)",49,168.822,21.274,0.001,253,2019/11/8,1,0
102014,jpg,92,"(800, 800)","(49, 109, 699, 600)",0,"(0.136, 0.114, 0.061, 0.065)",0.655,"(0.011, False)",1247,203.613,255.255,0.001,254,2019/11/8,1,1
102015,jpg,101,"(800, 800)","(71, 102, 658, 610)",0.446,"(0.128, 0.11, 0.089, 0.089)",0.627,"(0.009, False)",1359,198.147,273.92,0.001,254,2019/11/8,1,1
102018,jpg,91,"(800, 800)","(61, 92, 690, 615)",0,"(0.115, 0.116, 0.076, 0.061)",0.663,"(0.008, False)",3709,177.934,636.28,0.001,254,2019/11/8,1,1
10208,jpg,87,"(400, 400)","(113, 24, 170, 358)",2.433,"(0.06, 0.045, 0.282, 0.292)",0.38,"(0.009, False)",3775,145.406,730.672,0.64,254,2019/11/8,1,0
102083,jpg,49,"(800, 800)","(116, 49, 573, 698)",4.485,"(0.061, 0.066, 0.145, 0.139)",0.625,"(0.004, False)",237,212.839,85.222,0.001,253,2019/11/8,1,0
102092,jpg,76,"(614, 800)","(64, 86, 429, 501)",0.189,"(0.107, 0.266, 0.104, 0.197)",0.438,"(0.092, True)",443,174.165,105.455,0.001,253,2019/11/8,1,1
102097,jpg,58,"(572, 799)","(97, 106, 435, 577)",0,"(0.133, 0.145, 0.17, 0.07)",0.549,"(0.05, True)",1550,186.994,323.229,0.001,253,2019/11/8,1,1
1021,jpg,91,"(400, 400)","(102, 31, 197, 330)",2.386,"(0.077, 0.098, 0.255, 0.253)",0.406,"(0.01, False)",265,204.617,63.917,0.107,254,2019/11/8,1,0
102104,jpg,92,"(800, 800)","(158, 59, 505, 704)",0.573,"(0.074, 0.046, 0.198, 0.171)",0.555,"(0.019, False)",7684,165.288,1049.115,0.001,254,2019/11/8,1,1
102112,jpg,61,"(800, 800)","(135, 35, 529, 740)",3.49,"(0.044, 0.031, 0.169, 0.17)",0.612,"(0.006, False)",918,223.567,197.845,0.001,254,2019/11/8,1,1
102199,jpg,40,"(800, 800)","(293, 38, 213, 626)",0,"(0.048, 0.17, 0.366, 0.367)",0.208,"(0.061, True)",134,196.476,43.231,0.001,253,2019/11/8,1,0
1022,jpg,9,"(400, 400)","(112, 29, 174, 345)",0.415,"(0.072, 0.065, 0.28, 0.285)",0.375,"(0.005, False)",165,172.919,59.073,0.107,254,2019/11/8,1,0
102206,jpg,97,"(800, 800)","(83, 199, 647, 472)",0.154,"(0.249, 0.161, 0.104, 0.087)",0.477,"(0.044, False)",929,206.358,210.692,0.001,254,2019/11/8,1,1
102207,jpg,97,"(800, 800)","(40, 170, 712, 520)",0,"(0.212, 0.138, 0.05, 0.06)",0.579,"(0.038, False)",2678,188.876,461.787,0.001,254,2019/11/8,1,1
102208,jpg,76,"(800, 800)","(115, 109, 570, 631)",0,"(0.136, 0.075, 0.144, 0.144)",0.562,"(0.031, False)",2637,153.007,508.227,0.001,254,2019/11/8,1,1
102209,jpg,54,"(800, 800)","(131, 143, 560, 577)",0,"(0.179, 0.1, 0.164, 0.136)",0.505,"(0.042, False)",1183,202.493,233.174,0.001,254,2019/11/8,1,1
102210,jpg,74,"(800, 800)","(99, 108, 594, 617)",6.504,"(0.135, 0.094, 0.124, 0.134)",0.573,"(0.021, False)",1297,235.959,210.941,0.001,253,2019/11/8,1,1
102211,jpg,72,"(800, 800)","(85, 97, 662, 607)",0,"(0.121, 0.12, 0.106, 0.066)",0.628,"(0.02, False)",1546,226.834,294.043,0.001,254,2019/11/8,1,1
102212,jpg,84,"(800, 800)","(72, 128, 619, 573)",0,"(0.16, 0.124, 0.09, 0.136)",0.554,"(0.029, False)",2007,205.336,384.604,0.001,253,2019/11/8,1,1
102213,jpg,68,"(800, 800)","(101, 165, 608, 512)",0,"(0.206, 0.154, 0.126, 0.114)",0.486,"(0.027, False)",1958,183.373,354.815,0.001,254,2019/11/8,1,1
102214,jpg,68,"(800, 800)","(92, 149, 628, 512)",0,"(0.186, 0.174, 0.115, 0.1)",0.502,"(0.01, False)",1515,213.419,276.95,0.001,254,2019/11/8,1,1
102215,jpg,68,"(800, 800)","(77, 156, 633, 560)",0,"(0.195, 0.105, 0.096, 0.113)",0.554,"(0.046, False)",971,191.526,255.237,0.001,254,2019/11/8,1,1
102216,jpg,93,"(800, 800)","(153, 96, 516, 641)",0,"(0.12, 0.079, 0.191, 0.164)",0.517,"(0.025, False)",543,220.599,125.928,0.001,254,2019/11/8,1,1
102217,jpg,70,"(800, 800)","(120, 85, 584, 632)",0,"(0.106, 0.104, 0.15, 0.12)",0.577,"(0.015, False)",1578,218.68,296.975,0.001,254,2019/11/8,1,1
102219,jpg,99,"(800, 800)","(153, 96, 516, 641)",0,"(0.12, 0.079, 0.191, 0.164)",0.517,"(0.025, False)",528,220.539,124.106,0.001,254,2019/11/8,1,1
102221,jpg,63,"(800, 800)","(99, 130, 615, 598)",8.531,"(0.163, 0.09, 0.124, 0.107)",0.575,"(0.037, False)",1510,225.321,265.297,0.001,254,2019/11/8,1,1
102222,jpg,90,"(800, 800)","(70, 134, 625, 596)",0,"(0.168, 0.087, 0.087, 0.131)",0.582,"(0.046, False)",1771,203.602,343.071,0.001,254,2019/11/8,1,1
102223,jpg,51,"(800, 800)","(138, 182, 543, 518)",0,"(0.228, 0.125, 0.172, 0.149)",0.439,"(0.053, True)",1300,206.159,262.314,0.001,254,2019/11/8,1,1
102224,jpg,63,"(800, 800)","(102, 79, 615, 649)",0.235,"(0.099, 0.09, 0.128, 0.104)",0.624,"(0.013, False)",1523,223.94,265.251,0.001,254,2019/11/8,1,1
102225,jpg,83,"(800, 800)","(95, 145, 619, 559)",0,"(0.181, 0.12, 0.119, 0.107)",0.541,"(0.031, False)",1567,188.333,333.686,0.001,253,2019/11/8,1,1
102227,jpg,85,"(800, 800)","(83, 132, 645, 578)",0,"(0.165, 0.113, 0.104, 0.09)",0.583,"(0.027, False)",1392,212.491,328.258,0.001,253,2019/11/8,1,1
102228,jpg,72,"(800, 800)","(85, 97, 662, 607)",0,"(0.121, 0.12, 0.106, 0.066)",0.628,"(0.02, False)",1546,226.834,294.043,0.001,254,2019/11/8,1,1
102229,jpg,81,"(800, 800)","(146, 113, 566, 573)",0,"(0.141, 0.142, 0.182, 0.11)",0.507,"(0.036, False)",1351,207.12,277.637,0.001,253,2019/11/8,1,1
10223,jpg,68,"(400, 400)","(75, 24, 249, 354)",0,"(0.06, 0.055, 0.188, 0.19)",0.551,"(0.003, False)",1367,209.404,280.619,0.64,253,2019/11/8,1,1
102230,jpg,91,"(800, 800)","(105, 194, 580, 561)",0,"(0.242, 0.056, 0.131, 0.144)",0.508,"(0.093, True)",1418,206.398,281.454,0.001,254,2019/11/8,1,1
102232,jpg,83,"(800, 800)","(103, 114, 610, 620)",0,"(0.142, 0.083, 0.129, 0.109)",0.591,"(0.032, False)",890,206.419,256.259,0.001,253,2019/11/8,1,1
102233,jpg,97,"(800, 800)","(121, 106, 591, 651)",0,"(0.133, 0.054, 0.151, 0.11)",0.601,"(0.044, False)",317,224.783,104.972,0.001,254,2019/11/8,1,1
102234,jpg,76,"(800, 800)","(68, 125, 630, 591)",0,"(0.156, 0.105, 0.085, 0.128)",0.582,"(0.033, False)",1878,216.549,357.369,0.001,254,2019/11/8,1,1
102236,jpg,94,"(800, 800)","(30, 211, 739, 454)",0,"(0.264, 0.169, 0.037, 0.039)",0.524,"(0.048, False)",2201,201.075,394.903,0.001,254,2019/11/8,1,1
102237,jpg,66,"(800, 800)","(305, 94, 189, 613)",4.086,"(0.117, 0.116, 0.381, 0.383)",0.181,"(0.001, False)",613,231.871,105.929,0.001,254,2019/11/8,1,1
102238,jpg,40,"(800, 800)","(307, 94, 191, 613)",1.488,"(0.117, 0.116, 0.384, 0.378)",0.183,"(0.003, False)",320,221.473,69.453,0.001,253,2019/11/8,1,1
102239,jpg,89,"(800, 800)","(42, 214, 720, 447)",0.267,"(0.268, 0.174, 0.052, 0.048)",0.503,"(0.047, False)",2040,202.882,350.471,0.001,254,2019/11/8,1,1
10224,jpg,78,"(400, 400)","(74, 10, 264, 365)",0,"(0.025, 0.062, 0.185, 0.155)",0.602,"(0.024, False)",2261,176.809,521.495,0.64,254,2019/11/8,1,0
102240,jpg,83,"(800, 800)","(112, 101, 594, 622)",0.512,"(0.126, 0.096, 0.14, 0.117)",0.577,"(0.019, False)",1359,195.404,317.433,0.001,254,2019/11/8,1,1
102241,jpg,97,"(800, 800)","(63, 123, 680, 584)",0.125,"(0.154, 0.116, 0.079, 0.071)",0.621,"(0.019, False)",2600,163.742,543.82,0.001,254,2019/11/8,1,1
102242,jpg,99,"(800, 800)","(58, 102, 694, 665)",0,"(0.128, 0.041, 0.072, 0.06)",0.721,"(0.044, False)",3121,196.676,599.081,0.001,254,2019/11/8,1,1
102243,jpg,99,"(800, 800)","(54, 123, 689, 615)",0,"(0.154, 0.077, 0.068, 0.071)",0.662,"(0.038, False)",3621,183.701,699.946,0.001,254,2019/11/8,1,1
102244,jpg,99,"(800, 800)","(79, 118, 664, 616)",0.513,"(0.147, 0.083, 0.099, 0.071)",0.639,"(0.035, False)",2439,184.811,480.043,0.001,254,2019/11/8,1,1
102245,jpg,94,"(800, 800)","(56, 96, 689, 633)",0.17,"(0.12, 0.089, 0.07, 0.069)",0.681,"(0.016, False)",3858,179.481,687.687,0.001,254,2019/11/8,1,1
102246,jpg,94,"(1014, 840)","(124, 104, 808, 696)",0.469,"(0.124, 0.048, 0.122, 0.081)",0.66,"(0.043, False)",2111,159.324,391.793,0.001,254,2019/11/8,1,1
102247,jpg,98,"(800, 800)","(102, 112, 598, 627)",0.276,"(0.14, 0.076, 0.128, 0.125)",0.586,"(0.032, False)",1180,182.746,273.446,0.001,254,2019/11/8,1,1
102248,jpg,85,"(800, 800)","(112, 131, 579, 623)",0,"(0.164, 0.058, 0.14, 0.136)",0.564,"(0.053, True)",1627,185.505,378.518,0.001,254,2019/11/8,1,1
102249,jpg,94,"(800, 800)","(69, 108, 662, 658)",0.149,"(0.135, 0.043, 0.086, 0.086)",0.681,"(0.046, False)",3057,205.505,514.136,0.001,254,2019/11/8,1,1
10225,jpg,81,"(400, 400)","(88, 32, 234, 333)",0,"(0.08, 0.087, 0.22, 0.195)",0.487,"(0.013, False)",334,148.252,137.535,0.64,254,2019/11/8,1,0
10226,jpg,73,"(400, 400)","(77, 48, 232, 298)",0,"(0.12, 0.135, 0.193, 0.228)",0.432,"(0.019, False)",1026,156.807,220.803,0.64,254,2019/11/8,1,0
1023,png,143,"(400, 400)","(119, 34, 161, 342)",0,"(0.085, 0.06, 0.297, 0.3)",0.344,"(0.013, False)",536,163.473,130.043,0.107,254,2019/11/8,1,0
10231,jpg,74,"(400, 400)","(105, 31, 187, 326)",0,"(0.077, 0.107, 0.263, 0.27)",0.381,"(0.015, False)",2176,197.495,379.197,0.64,254,2019/11/8,1,1
102318,jpg,41,"(800, 800)","(314, 51, 187, 701)",0.174,"(0.064, 0.06, 0.393, 0.374)",0.205,"(0.01, False)",249,181.839,77.077,0.001,253,2019/11/8,1,0
10232,jpg,49,"(400, 400)","(159, 16, 91, 368)",0,"(0.04, 0.04, 0.398, 0.375)",0.209,"(0.011, False)",1131,182.269,212.16,0.64,254,2019/11/8,1,1
10233,jpg,49,"(400, 400)","(159, 16, 91, 368)",0,"(0.04, 0.04, 0.398, 0.375)",0.209,"(0.011, False)",1131,182.273,212.168,0.64,254,2019/11/8,1,1
102339,jpg,41,"(800, 800)","(314, 51, 187, 701)",0.174,"(0.064, 0.06, 0.393, 0.374)",0.205,"(0.01, False)",249,181.839,77.077,0.001,253,2019/11/8,1,0
10234,jpg,63,"(400, 400)","(87, 17, 240, 358)",0,"(0.043, 0.062, 0.217, 0.182)",0.537,"(0.02, False)",842,211.636,204.226,0.64,254,2019/11/8,1,1
1024,png,146,"(400, 400)","(114, 46, 154, 327)",2.238,"(0.115, 0.068, 0.285, 0.33)",0.315,"(0.033, False)",537,189.491,128.352,0.107,254,2019/11/8,1,0
102449,jpg,47,"(800, 800)","(228, 50, 342, 662)",0,"(0.062, 0.11, 0.285, 0.287)",0.354,"(0.024, False)",293,141.997,81.225,0.001,253,2019/11/8,1,0
102451,jpg,61,"(800, 800)","(314, 117, 172, 566)",0,"(0.146, 0.146, 0.393, 0.393)",0.152,"(0.0, False)",749,189.385,143.555,0.001,254,2019/11/8,1,1
102452,jpg,62,"(800, 800)","(314, 119, 170, 563)",1.332,"(0.149, 0.147, 0.393, 0.395)",0.15,"(0.001, False)",723,198.473,139.577,0.001,254,2019/11/8,1,1
102453,jpg,61,"(800, 800)","(313, 117, 174, 568)",1.507,"(0.146, 0.144, 0.391, 0.391)",0.154,"(0.001, False)",571,201.672,113.858,0.001,254,2019/11/8,1,1
102454,jpg,56,"(800, 800)","(314, 116, 174, 568)",0,"(0.145, 0.145, 0.393, 0.39)",0.154,"(0.001, False)",528,195.124,107.843,0.001,254,2019/11/8,1,1
102456,jpg,63,"(800, 800)","(313, 117, 173, 568)",1.469,"(0.146, 0.144, 0.391, 0.393)",0.154,"(0.001, False)",619,208.376,124.132,0.001,254,2019/11/8,1,1
102483,jpg,60,"(800, 800)","(230, 44, 328, 713)",0,"(0.055, 0.054, 0.287, 0.302)",0.365,"(0.008, False)",611,180.654,158.152,0.001,253,2019/11/8,1,0
102498,jpg,52,"(800, 800)","(224, 45, 347, 714)",0,"(0.056, 0.051, 0.28, 0.286)",0.387,"(0.004, False)",558,151.776,141.919,0.001,253,2019/11/8,1,0
1025,png,81,"(400, 400)","(152, 66, 110, 272)",4.268,"(0.165, 0.155, 0.38, 0.345)",0.187,"(0.018, False)",285,194.077,66.943,0.107,254,2019/11/8,1,1
102551,jpg,47,"(800, 800)","(106, 192, 500, 465)",3.691,"(0.24, 0.179, 0.133, 0.242)",0.363,"(0.063, True)",120,213.332,55.446,0.001,252,2019/11/8,1,1
1026,png,74,"(400, 400)","(160, 63, 103, 275)",6.023,"(0.158, 0.155, 0.4, 0.343)",0.177,"(0.029, False)",160,194.442,59.114,0.107,254,2019/11/8,1,0
102684,jpg,42,"(800, 800)","(296, 28, 214, 747)",0.843,"(0.035, 0.031, 0.37, 0.362)",0.25,"(0.004, False)",495,184.87,110.785,0.001,253,2019/11/8,1,0
102699,jpg,44,"(800, 800)","(248, 57, 317, 704)",0.158,"(0.071, 0.049, 0.31, 0.294)",0.349,"(0.014, False)",160,158.088,57.938,0.001,253,2019/11/8,1,0
102720,jpg,93,"(800, 800)","(188, 39, 395, 725)",0.785,"(0.049, 0.045, 0.235, 0.271)",0.447,"(0.018, False)",131,188.427,36.639,0.001,254,2019/11/8,1,0
102723,jpg,59,"(800, 800)","(210, 53, 384, 696)",0,"(0.066, 0.064, 0.263, 0.258)",0.418,"(0.003, False)",333,151.355,82.605,0.001,253,2019/11/8,1,0
102768,jpg,57,"(800, 800)","(237, 49, 324, 713)",0.13,"(0.061, 0.048, 0.296, 0.299)",0.361,"(0.007, False)",570,92.804,182.633,0.001,253,2019/11/8,1,0
102783,jpg,37,"(800, 800)","(250, 56, 297, 696)",0,"(0.07, 0.06, 0.312, 0.316)",0.323,"(0.005, False)",211,183.274,57.324,0.001,253,2019/11/8,1,0
102793,jpg,53,"(800, 800)","(248, 42, 320, 716)",1.219,"(0.052, 0.052, 0.31, 0.29)",0.358,"(0.01, False)",265,212.129,89.451,0.001,253,2019/11/8,1,0
10280,jpg,51,"(400, 400)","(121, 83, 172, 223)",0.308,"(0.207, 0.235, 0.302, 0.268)",0.24,"(0.022, False)",139,216.836,58.939,0.64,254,2019/11/8,1,0
10281,jpg,51,"(400, 400)","(118, 60, 160, 297)",0,"(0.15, 0.107, 0.295, 0.305)",0.297,"(0.022, False)",135,154.979,52.595,0.64,254,2019/11/8,1,0
10282,jpg,47,"(400, 400)","(119, 52, 162, 299)",0,"(0.13, 0.122, 0.297, 0.297)",0.303,"(0.004, False)",72,174.603,34.914,0.64,254,2019/11/8,1,0
102833,jpg,56,"(800, 800)","(249, 54, 309, 689)",0,"(0.068, 0.071, 0.311, 0.302)",0.333,"(0.005, False)",338,217.165,106.539,0.001,253,2019/11/8,1,0
102837,jpg,46,"(800, 800)","(266, 71, 277, 634)",1.071,"(0.089, 0.119, 0.333, 0.321)",0.274,"(0.016, False)",325,191.546,91.302,0.001,253,2019/11/8,1,0
102839,jpg,47,"(800, 800)","(269, 33, 272, 670)",1.259,"(0.041, 0.121, 0.336, 0.324)",0.285,"(0.04, False)",352,182.811,92.081,0.001,253,2019/11/8,1,0
10284,jpg,44,"(400, 400)","(151, 44, 106, 304)",0,"(0.11, 0.13, 0.378, 0.357)",0.201,"(0.014, False)",198,181.253,60.538,0.64,254,2019/11/8,1,0
102845,jpg,37,"(800, 800)","(279, 37, 242, 684)",0.409,"(0.046, 0.099, 0.349, 0.349)",0.259,"(0.026, False)",249,182.265,77.682,0.001,253,2019/11/8,1,0
102863,jpg,30,"(800, 800)","(309, 26, 186, 756)",1.356,"(0.033, 0.022, 0.386, 0.381)",0.22,"(0.006, False)",85,172.422,26.027,0.001,253,2019/11/8,1,0
102866,jpg,45,"(800, 800)","(223, 41, 348, 683)",1.753,"(0.051, 0.095, 0.279, 0.286)",0.371,"(0.022, False)",224,170.97,73.054,0.001,253,2019/11/8,1,0
